Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude
1982000,1800,160,4,4,3,2,1,0,0,1,Pinheiros/São Paulo,sale,apartment,-23.5508552,-46.6800049
1980000,2500,168,4,4,1,2,1,0,1,0,Jardim Paulista/São Paulo,sale,apartment,-23.569996,-46.658896
1970000,1700,234,4,6,4,3,1,0,1,0,Rio Pequeno/São Paulo,sale,apartment,-23.556383,-46.738026
1970000,2100,162,4,2,1,2,1,0,0,0,Itaim Bibi/São Paulo,sale,apartment,-23.58007,-46.67164
1950000,2207,122,3,2,1,2,1,0,1,0,Vila Madalena/São Paulo,sale,apartment,-23.558541,-46.69232
1950000,1500,111,3,4,1,2,0,0,1,0,Vila Olimpia/São Paulo,sale,apartment,-23.59433,-46.688316
1950000,500,136,3,5,3,3,1,0,1,0,Vila Olimpia/São Paulo,sale,apartment,-23.598966,-46.688512
1950000,1600,138,2,3,2,2,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6172149,-46.6840777
1950000,2600,210,3,2,1,2,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.610067,-46.682032
1950000,1500,172,3,4,3,3,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.620077,-46.6847506
1950000,0,237,4,4,3,3,1,0,1,0,Santo Amaro/São Paulo,sale,apartment,-23.626415,-46.696833
1950000,1840,190,3,4,1,4,1,1,1,0,Vila Sônia/São Paulo,sale,apartment,-23.601503,-46.725399
1950000,2970,222,4,5,4,3,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5318331,-46.7173216
1950000,1850,266,4,5,4,4,1,0,0,0,Anhanguera/São Paulo,sale,apartment,-23.670116,-46.696669
1940000,2500,226,3,4,1,2,1,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.570839,-46.656993
1927626,0,213,2,3,2,2,0,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.5379469,-46.652422
1906000,1600,138,2,3,2,2,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6172149,-46.6840777
1900000,1100,134,3,4,3,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6208425,-46.6845247
1900000,1050,227,3,4,3,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6132778,-46.6843195
1900000,0,131,2,3,2,2,0,1,1,0,Brooklin/São Paulo,sale,apartment,-23.6040517,-46.6948844
1900000,2570,191,3,3,1,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.570536,-46.644882
1900000,0,200,3,4,3,2,0,0,0,0,Consolação/São Paulo,sale,apartment,-23.548435,-46.656898
1900000,0,221,4,5,4,4,0,0,1,0,Belém/São Paulo,sale,apartment,-23.550987,-46.590908
1900000,2300,187,3,4,1,2,1,1,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.584841,-46.675565
1900000,2000,266,4,1,2,4,0,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.671364,-46.698671
1900000,1479,159,4,4,3,2,0,0,1,0,Consolação/São Paulo,sale,apartment,-23.5505199,-46.6333094
1900000,0,260,4,5,4,5,1,0,0,0,Mandaqui/São Paulo,sale,apartment,-23.4651011,-46.6333221
1900000,2500,239,5,4,1,1,1,1,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.5656503,-46.6580769
1900000,1800,250,3,3,2,2,1,1,1,0,Pinheiros/São Paulo,sale,apartment,-23.5589384,-46.6727954
1900000,2300,182,3,3,1,2,1,1,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.586344,-46.675284
1900000,0,160,3,5,2,2,1,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.550855,-46.680004
1900000,0,180,3,4,3,3,0,0,0,0,Belém/São Paulo,sale,apartment,-23.5509876,-46.5909082
1890000,1442,178,4,4,3,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6155658,-46.6807763
1890000,1600,189,3,5,3,3,1,1,1,0,Santana/São Paulo,sale,apartment,-23.496043,-46.635879
1890000,1450,127,3,3,2,2,1,0,1,0,Moema/São Paulo,sale,apartment,-23.599066,-46.672735
1890000,1200,150,4,4,3,3,1,0,1,0,Perdizes/São Paulo,sale,apartment,-23.532413,-46.67957
1890000,2800,208,4,4,3,5,0,1,1,0,Moema/São Paulo,sale,apartment,-23.6119178,-46.6606717
1890000,1850,200,3,2,1,2,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.5373817,-46.6600132
1880000,1050,149,4,5,2,2,1,0,1,0,Vila Madalena/São Paulo,sale,apartment,-23.548235,-46.692536
1878980,0,181,4,5,3,3,1,0,1,0,Santo Amaro/São Paulo,sale,apartment,-23.627443,-46.693631
1870000,3600,193,2,4,3,4,1,0,1,0,Campo Belo/São Paulo,sale,apartment,-23.6263665,-46.6688487
1869000,0,181,3,5,3,3,1,0,1,0,Santo Amaro/São Paulo,sale,apartment,-23.626701,-46.693918
1860000,3000,144,2,3,2,2,1,0,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.58004,-46.676901
1850000,1400,154,3,5,3,3,1,0,1,0,Campo Belo/São Paulo,sale,apartment,-23.628099,-46.673906
1850000,1300,189,4,3,2,3,1,0,1,0,Santo Amaro/São Paulo,sale,apartment,-23.626415,-46.696833
1850000,1850,266,3,5,3,4,0,0,0,0,Anhanguera/São Paulo,sale,apartment,-23.670116,-46.696669
1850000,1750,266,3,5,3,4,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.671364,-46.698671
1850000,1700,236,4,2,3,3,1,0,1,0,Rio Pequeno/São Paulo,sale,apartment,-23.55538,-46.737745
1850000,1900,200,3,4,1,1,1,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.567147,-46.654655
1850000,2920,205,3,4,3,3,1,0,1,0,Campo Belo/São Paulo,sale,apartment,-23.6208217,-46.676881
1849430,1800,189,4,5,4,4,1,1,1,0,Santo Amaro/São Paulo,sale,apartment,-23.626839,-46.696166
1840000,0,186,3,4,3,3,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.5095171,-46.6510012
1835500,0,148,3,4,3,2,1,0,1,0,Moema/São Paulo,sale,apartment,-23.610053,-46.663977
1835500,0,146,3,4,3,2,1,0,1,0,Moema/São Paulo,sale,apartment,-23.610053,-46.663977
1830000,1850,170,4,4,2,3,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.584394,-46.604593
1813610,0,202,4,1,0,1,1,0,0,1,Casa Verde/São Paulo,sale,apartment,-23.520409,-46.683389
1811498,0,160,2,2,1,2,0,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.5379469,-46.652422
1800000,2090,158,2,3,2,2,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6116456,-46.6787316
1800000,2800,180,4,4,3,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6100161,-46.6817975
1800000,0,196,4,3,2,3,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6109539,-46.6809188
1800000,2800,210,3,4,1,2,1,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.56825,-46.656566
1800000,4950,280,4,6,4,4,1,1,1,0,Vila Andrade/São Paulo,sale,apartment,-23.633306,-46.731827
1800000,1700,160,3,3,1,2,1,1,1,0,Vila Mariana/São Paulo,sale,apartment,-23.586163,-46.641468
1800000,1440,163,3,4,3,4,1,0,1,0,Vila Mariana/São Paulo,sale,apartment,-23.591719,-46.634617
1800000,1850,266,4,1,4,4,1,0,0,0,Anhanguera/São Paulo,sale,apartment,-23.670116,-46.696669
1800000,2850,135,3,3,2,2,1,0,0,0,Itaim Bibi/São Paulo,sale,apartment,-23.5832189,-46.6723187
1800000,2800,130,3,2,1,2,1,0,0,0,Itaim Bibi/São Paulo,sale,apartment,-23.5832189,-46.6723187
1800000,1900,172,4,4,3,2,0,1,1,0,Moema/São Paulo,sale,apartment,-23.6049423,-46.6664912
1800000,1565,120,2,4,2,1,1,0,0,0,Consolação/São Paulo,sale,apartment,-23.563515,-46.669495
1800000,1990,187,3,4,3,4,0,1,0,0,Água Rasa/São Paulo,sale,apartment,-23.5530826,-46.5727801
1800000,0,154,4,4,3,3,1,0,1,0,Campo Belo/São Paulo,sale,apartment,-23.5002428,-46.6276118
1800000,3900,360,3,2,1,3,0,0,1,0,Cursino/São Paulo,sale,apartment,-23.6129532,-46.6128951
1790000,1500,234,3,6,3,3,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.673505,-46.696855
1780000,2500,164,4,4,3,3,1,1,1,0,Vila Olimpia/São Paulo,sale,apartment,-23.598769,-46.679415
1780000,1525,234,4,5,3,4,1,0,1,0,Jaguaré/São Paulo,sale,apartment,-23.55538,-46.737744
1780000,1700,130,3,4,3,2,0,0,1,0,Moema/São Paulo,sale,apartment,-23.6012148,-46.6723447
1775000,1750,189,3,5,3,3,0,0,1,0,Santana/São Paulo,sale,apartment,-23.495893,-46.634386
1770000,2800,180,4,3,2,4,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6100161,-46.6817975
1756000,1300,140,3,2,0,2,0,0,0,0,Consolação/São Paulo,sale,apartment,-23.5605629,-46.66659
1750000,1150,88,2,2,1,2,1,1,1,0,Pinheiros/São Paulo,sale,apartment,-23.561899,-46.683211
1750000,1500,186,3,4,3,3,0,0,1,0,Rio Pequeno/São Paulo,sale,apartment,-23.55538,-46.737746
1740000,3600,170,3,4,2,2,1,1,1,0,Moema/São Paulo,sale,apartment,-23.601796,-46.668952
1737000,600,158,4,6,4,4,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.615268,-46.685278
1729000,937,171,3,5,3,3,1,1,1,0,Tatuapé/São Paulo,sale,apartment,-23.545597,-46.552864
1700000,1200,121,2,2,1,2,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6208425,-46.6845247
1700000,0,216,4,3,2,3,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6124084,-46.6825042
1700000,0,266,4,5,4,4,1,0,0,0,Anhanguera/São Paulo,sale,apartment,-23.670116,-46.696669
1700000,1144,143,4,4,2,2,1,0,1,0,Perdizes/São Paulo,sale,apartment,-23.537575,-46.688952
1700000,2850,227,3,1,0,1,0,0,0,0,Consolação/São Paulo,sale,apartment,-23.5569918,-46.6575712
1700000,1500,124,4,4,3,2,0,0,1,0,Moema/São Paulo,sale,apartment,-23.6008274,-46.6725488
1700000,1900,125,3,2,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.552211,-46.7199166
1700000,2200,220,4,6,4,5,1,0,1,0,Santana/São Paulo,sale,apartment,-23.488263,-46.629158
1700000,3200,235,4,4,1,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5656503,-46.6580769
1690000,1365,167,3,5,3,3,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.624065,-46.685122
1690000,1800,266,4,5,4,4,1,1,0,0,Anhanguera/São Paulo,sale,apartment,-23.670116,-46.696669
1690000,1700,310,3,2,1,1,0,0,0,0,República/São Paulo,sale,apartment,-23.5459054,-46.64291
1680000,1580,155,3,5,3,2,1,0,1,0,Vila Madalena/São Paulo,sale,apartment,-23.55259,-46.691104
1680000,1500,135,3,4,1,1,0,0,0,0,Sé/São Paulo,sale,apartment,-23.571772,-46.654697
1680000,2600,208,4,6,4,4,1,0,1,0,Santo Amaro/São Paulo,sale,apartment,-23.634527,-46.692136
1650000,1100,185,4,4,1,2,0,0,1,0,Mooca/São Paulo,sale,apartment,-23.55675,-46.598875
1650000,1500,136,2,5,2,2,1,0,1,0,Vila Olimpia/São Paulo,sale,apartment,-23.599257,-46.679927
1650000,1980,266,4,4,1,2,1,0,1,0,República/São Paulo,sale,apartment,-23.546764,-46.643184
1650000,1200,135,3,4,1,2,1,0,1,0,Moema/São Paulo,sale,apartment,-23.601103,-46.667067
1650000,1247,186,4,5,2,3,1,0,1,0,Jaguaré/São Paulo,sale,apartment,-23.55538,-46.737744
1650000,1100,137,3,3,2,2,0,1,1,0,Lapa/São Paulo,sale,apartment,-23.516197,-46.713106
1650000,1550,143,3,4,3,3,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5383484,-46.7163037
1650000,2600,161,3,5,3,3,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.622609,-46.68201
1650000,1550,230,4,4,2,4,0,1,1,0,Santana/São Paulo,sale,apartment,-23.491595,-46.629334
1650000,1868,158,3,3,1,1,0,0,0,0,Jardim Helena/São Paulo,sale,apartment,-23.475437,-46.417209
1650000,1055,213,4,5,4,4,1,0,1,0,Santana/São Paulo,sale,apartment,0,0
1650000,0,274,3,5,2,3,0,0,0,0,Campo Grande/São Paulo,sale,apartment,0,0
1643000,1250,186,3,5,3,3,1,0,1,0,Rio Pequeno/São Paulo,sale,apartment,-23.556383,-46.738026
1640000,1600,154,3,2,1,2,0,1,1,0,Moema/São Paulo,sale,apartment,-23.6073637,-46.6583578
1640000,1700,170,3,2,1,2,0,0,0,0,Itaim Bibi/São Paulo,sale,apartment,-23.5768449,-46.6717313
1630000,990,134,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.5728709,-46.658238
1630000,990,130,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.5740308,-46.6578232
1630000,1590,129,4,5,2,2,1,1,1,0,Consolação/São Paulo,sale,apartment,-23.558829,-46.664548
1620000,1650,130,2,3,1,3,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.562223,-46.700298
1600000,0,112,3,3,1,2,1,0,1,0,Vila Olimpia/São Paulo,sale,apartment,-23.604197,-46.678332
1600000,0,162,3,4,3,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6226092,-46.68201
1600000,1400,99,2,2,1,2,0,1,0,0,Brooklin/São Paulo,sale,apartment,-23.6068912,-46.6959343
1600000,0,304,5,5,2,4,1,1,1,0,São Miguel/São Paulo,sale,apartment,-23.499466,-46.449633
1600000,1500,300,4,3,2,4,1,1,1,0,Vila Jacuí/São Paulo,sale,apartment,-23.499066,-46.449398
1600000,1400,115,3,3,1,2,1,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.567643,-46.658462
1600000,4100,217,4,5,2,3,0,0,1,0,Moema/São Paulo,sale,apartment,-23.610502,-46.658271
1600000,1247,186,3,5,3,3,1,0,1,0,Jaguaré/São Paulo,sale,apartment,-23.55538,-46.737744
1600000,1000,145,3,2,1,3,0,0,1,0,Barra Funda/São Paulo,sale,apartment,0,0
1600000,1100,160,3,2,1,2,0,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.5210647,-46.6609723
1600000,2150,145,3,1,0,1,0,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.5626494,-46.6671015
1600000,1200,150,3,2,1,2,0,0,1,0,Jardim Paulista/São Paulo,sale,apartment,0,0
1600000,1342,144,2,3,2,2,0,0,1,0,Moema/São Paulo,sale,apartment,-23.6076639,-46.6626801
1600000,1100,120,3,2,1,2,0,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.5578126,-46.6901253
1600000,1650,180,4,2,1,2,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.5380644,-46.6577914
1595000,1900,233,4,5,4,4,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.666599,-46.694951
1593530,0,157,4,1,0,1,1,0,0,1,Casa Verde/São Paulo,sale,apartment,-23.520528,-46.680811
1590000,1800,170,5,5,2,2,0,1,1,0,Moema/São Paulo,sale,apartment,-23.60892,-46.663353
1590000,1100,120,3,2,1,2,1,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.560619,-46.688366
1590000,2400,181,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.5678764,-46.6584121
1590000,0,246,4,3,2,4,0,0,1,0,Perdizes/São Paulo,sale,apartment,-23.5341605,-46.6789564
1590000,1100,120,3,2,1,2,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5596989,-46.6890923
1590000,2300,198,3,2,1,2,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.536674,-46.6599245
1589000,0,142,4,5,2,3,1,1,1,0,Perdizes/São Paulo,sale,apartment,-23.537575,-46.688952
1580000,2500,165,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5418461,-46.7192089
1580000,0,143,3,4,3,3,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5394378,-46.717294
1580000,1231,160,3,2,1,1,1,0,0,0,Itaim Bibi/São Paulo,sale,apartment,-23.584984,-46.686789
1580000,900,130,3,2,1,1,0,1,0,0,Bela Vista/São Paulo,sale,apartment,-23.5623332,-46.6516858
1575000,700,186,4,5,2,3,1,0,1,0,Rio Pequeno/São Paulo,sale,apartment,-23.555291,-46.737956
1570000,700,186,4,5,2,3,1,0,1,0,Rio Pequeno/São Paulo,sale,apartment,-23.555291,-46.737956
1570000,1900,135,3,2,1,1,1,0,0,0,Consolação/São Paulo,sale,apartment,-23.557868,-46.6636283
1570000,1100,140,3,5,3,2,0,1,1,0,Ipiranga/São Paulo,sale,apartment,-23.578195,-46.606632
1550000,1600,172,3,5,3,3,0,0,1,0,Mooca/São Paulo,sale,apartment,-23.556104,-46.607512
1550000,0,158,4,4,3,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6113553,-46.6804634
1550000,1520,140,4,5,3,2,1,0,1,0,Moema/São Paulo,sale,apartment,-23.603655,-46.666917
1550000,2301,182,4,2,1,2,0,0,1,0,Itaim Bibi/São Paulo,sale,apartment,0,0
1550000,1520,140,4,4,3,2,1,0,0,0,Moema/São Paulo,sale,apartment,-23.6036555,-46.6669175
1550000,1100,110,2,2,1,2,0,1,1,0,Pinheiros/São Paulo,sale,apartment,-23.5610411,-46.6854455
1550000,1800,142,3,4,2,3,1,0,1,0,Vila Mariana/São Paulo,sale,apartment,-23.590801,-46.648395
1550000,1700,315,3,2,1,4,1,1,0,0,Água Rasa/São Paulo,sale,apartment,-23.5573604,-46.5753305
1549000,1200,94,2,3,2,2,0,0,0,0,Sé/São Paulo,sale,apartment,-23.567378,-46.654455
1540000,1000,180,4,4,1,2,1,0,0,0,Moema/São Paulo,sale,apartment,-23.609227,-46.661427
1530000,2000,266,3,2,1,2,0,0,1,0,República/São Paulo,sale,apartment,-23.5426338,-46.6430723
1520000,1380,127,3,4,1,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.600008,-46.687864
1510000,1600,158,4,4,3,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6113553,-46.6804634
1500000,1650,156,4,5,3,3,0,0,0,0,Vila Madalena/São Paulo,sale,apartment,-23.552596,-46.691106
1500000,1750,126,3,3,1,2,0,0,0,0,Vila Madalena/São Paulo,sale,apartment,-23.551684,-46.687401
1500000,1400,98,2,2,1,2,0,1,1,0,Brooklin/São Paulo,sale,apartment,-23.6068912,-46.6959343
1500000,0,140,3,3,2,2,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6106241,-46.6813139
1500000,650,184,3,2,1,2,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6111147,-46.6907737
1500000,0,140,3,2,1,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6106241,-46.6813139
1500000,1850,120,3,3,1,2,1,0,1,0,Sé/São Paulo,sale,apartment,-23.582694,-46.6723
1500000,1025,145,3,5,3,3,1,0,1,0,Santana/São Paulo,sale,apartment,-23.499479,-46.641957
1500000,1500,143,3,4,3,4,1,1,1,0,Santana/São Paulo,sale,apartment,-23.498819,-46.629282
1500000,1980,148,3,4,3,3,0,0,0,0,Campo Belo/São Paulo,sale,apartment,-23.626665,-46.671215
1500000,3000,237,4,5,2,4,1,0,1,0,Morumbi/São Paulo,sale,apartment,-23.626146,-46.719523
1500000,2650,220,4,4,3,4,0,0,0,0,Morumbi/São Paulo,sale,apartment,-23.620919,-46.738993
1500000,1100,121,3,4,1,2,0,1,1,0,Vila Leopoldina/São Paulo,sale,apartment,-23.526952,-46.738716
1500000,2046,178,4,5,3,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5638258,-46.6498373
1500000,0,142,4,3,2,3,0,0,1,0,Moema/São Paulo,sale,apartment,-23.6112152,-46.6574559
1500000,1300,120,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.548745,-46.6925467
1500000,1400,128,4,4,3,2,0,0,1,0,Perdizes/São Paulo,sale,apartment,-23.5340109,-46.6646263
1500000,1800,156,3,2,1,2,1,0,1,0,Perdizes/São Paulo,sale,apartment,-23.5369416,-46.663518
1500000,1411,70,2,1,0,1,0,1,1,0,Pinheiros/São Paulo,sale,apartment,-23.5562827,-46.6755133
1500000,1350,192,3,5,3,3,1,0,1,0,Pari/São Paulo,sale,apartment,-23.542837,-46.551925
1500000,1000,111,3,4,3,2,0,0,0,0,Itaim Bibi/São Paulo,sale,apartment,-23.602882,-46.694779
1499999,1000,147,3,4,3,3,1,1,1,0,Ipiranga/São Paulo,sale,apartment,-23.5053909,-46.6227832
1495000,0,148,3,4,3,2,1,0,1,0,Tatuapé/São Paulo,sale,apartment,-23.547101,-46.56406
1491000,0,88,3,2,1,2,0,0,1,0,Vila Madalena/São Paulo,sale,apartment,-23.55183,-46.699267
1490000,1340,120,4,3,1,2,1,0,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.583911,-46.67621
1490000,1130,179,4,3,2,3,0,0,1,0,Belém/São Paulo,sale,apartment,-23.5401087,-46.5935028
1490000,970,155,3,4,3,1,0,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.5606043,-46.5507053
1485000,1058,127,3,3,1,2,1,1,1,0,Vila Olimpia/São Paulo,sale,apartment,-23.600103,-46.675411
1482000,800,118,3,2,1,2,1,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.557374,-46.681355
1480000,2743,125,3,3,1,2,1,1,0,0,Itaim Bibi/São Paulo,sale,apartment,-23.582595,-46.673393
1480000,950,111,3,3,1,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.602882,-46.694779
1476000,2500,220,3,3,1,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.532516,-46.652396
1476000,2000,82,2,2,1,2,1,0,1,0,Vila Madalena/São Paulo,sale,apartment,-23.55505,-46.69321
1475610,1000,118,3,3,1,2,1,0,1,0,Vila Madalena/São Paulo,sale,apartment,-23.549317,-46.692097
1472000,1200,160,4,5,1,2,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.600105,-46.610864
1470000,900,130,3,5,3,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.619816,-46.695689
1462500,900,128,3,4,3,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6126842,-46.6851879
1455000,1300,100,2,3,2,1,0,0,0,0,Itaim Bibi/São Paulo,sale,apartment,-23.581686,-46.6733655
1450000,1400,130,3,4,1,2,0,0,1,0,Consolação/São Paulo,sale,apartment,-23.554081,-46.659172
1450000,880,134,3,5,3,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.497261,-46.644534
1450000,1000,160,2,3,1,1,1,1,0,0,Moema/São Paulo,sale,apartment,-23.607031,-46.669089
1450000,1300,266,4,5,4,4,1,0,1,0,Anhanguera/São Paulo,sale,apartment,-23.670116,-46.696669
1450000,0,266,4,6,4,4,0,0,0,0,Anhanguera/São Paulo,sale,apartment,-23.671364,-46.698671
1450000,1200,62,1,2,1,1,0,1,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.5889891,-46.6833894
1450000,2350,170,4,3,2,2,0,0,1,0,Perdizes/São Paulo,sale,apartment,-23.5347929,-46.6711947
1450000,0,225,4,4,3,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,0,0
1450000,1300,130,3,3,1,2,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.535373,-46.65933
1450000,2100,213,3,2,1,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.5358799,-46.6575683
1447021,855,95,2,3,2,2,1,0,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.589198,-46.673145
1443998,0,84,2,3,2,2,1,0,1,0,Vila Olimpia/São Paulo,sale,apartment,-23.599232,-46.675494
1440000,1100,134,3,4,3,3,1,0,0,0,Brooklin/São Paulo,sale,apartment,-23.620842,-46.684524
1439500,0,154,4,4,3,2,1,0,1,0,Butantã/São Paulo,sale,apartment,-23.574265,-46.709556
1430000,2800,188,3,5,3,3,1,0,1,0,Vila Sônia/São Paulo,sale,apartment,-23.599005,-46.724399
1430000,850,132,3,4,3,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.497261,-46.6445347
1410000,900,93,3,3,1,2,1,0,1,0,Vila Madalena/São Paulo,sale,apartment,-23.548603,-46.688332
1410000,1300,125,3,4,2,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.624461,-46.685469
1408000,1600,108,2,3,2,2,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6040517,-46.6948844
1400000,650,95,3,3,1,2,1,0,1,0,Vila Madalena/São Paulo,sale,apartment,-23.555403,-46.681228
1400000,800,83,2,3,2,2,1,0,1,0,Vila Olimpia/São Paulo,sale,apartment,-23.599474,-46.675614
1400000,1200,125,3,4,3,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6223085,-46.6956178
1400000,1850,152,3,3,2,3,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.6122223,-46.6826425
1400000,2630,96,2,3,2,2,0,1,1,0,Brooklin/São Paulo,sale,apartment,-23.6143711,-46.6893436
1400000,1749,152,3,4,3,2,1,0,1,0,Carrão/São Paulo,sale,apartment,-23.55391,-46.539049
1400000,1000,100,2,4,2,1,1,0,0,0,Itaim Bibi/São Paulo,sale,apartment,-23.581686,-46.673365
1400000,1650,168,3,4,1,2,0,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.575256,-46.657824
1400000,1220,159,3,2,1,2,0,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.5649491,-46.6445733
1400000,0,128,2,2,1,3,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5388794,-46.7133774
1400000,1300,156,3,2,1,2,0,1,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5398459,-46.7163266
1400000,1400,119,3,4,1,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.600008,-46.687864
1400000,1575,108,2,2,1,2,0,0,1,0,Brooklin/São Paulo,sale,apartment,0,0
1400000,750,117,3,2,1,3,0,1,1,0,Vila Formosa/São Paulo,sale,apartment,-23.5643701,-46.5566338
1400000,1456,181,3,4,3,3,0,1,1,0,Campo Grande/São Paulo,sale,apartment,-23.670387,-46.701421
1399290,1610,126,3,3,1,2,0,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.535684,-46.660427
1399000,1700,120,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,sale,apartment,-23.561234,-46.662591
1398000,1200,154,4,4,3,2,1,0,1,1,Butantã/São Paulo,sale,apartment,-23.574901,-46.707314
1390000,850,152,3,5,3,2,0,1,1,0,Tatuapé/São Paulo,sale,apartment,-23.531058,-46.577621
1390000,835,190,4,4,3,3,1,0,1,0,Raposo Tavares/São Paulo,sale,apartment,-23.586134,-46.764663
1390000,1621,190,4,4,1,1,1,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5645076,-46.6492665
1380000,0,184,3,2,1,2,1,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6100398,-46.6825835
1380000,1440,170,3,5,3,3,1,0,1,0,Santana/São Paulo,sale,apartment,-23.496132,-46.636091
